Point Y,Point X,InstallDate
32.16949094,-110.9726795,12/15/2016
32.16947235,-110.9738147,12/15/2016
32.16959394,-110.9746951,12/15/2016
32.16958673,-110.9755322,12/15/2016
32.16960083,-110.976371,12/15/2016
32.16875601,-110.9686096,12/15/2016
32.1687366,-110.9694246,12/15/2016
32.16873185,-110.9700533,12/15/2016
32.1687314,-110.9708359,12/15/2016
32.16874517,-110.9715572,12/15/2016
32.16872426,-110.9726222,12/15/2016
32.16872965,-110.973826,12/15/2016
32.16871499,-110.9746127,12/15/2016
32.16871742,-110.9754721,12/15/2016
32.16874259,-110.9763714,12/15/2016
32.16774123,-110.9686142,12/15/2016
32.16772121,-110.9692925,12/15/2016
32.16773923,-110.9700561,12/15/2016
32.16773428,-110.9708091,12/15/2016
32.16772497,-110.9715406,12/15/2016
32.16783957,-110.9726715,12/15/2016
32.16784399,-110.973824,12/15/2016
32.16771965,-110.9746284,12/15/2016
32.16771809,-110.975511,12/15/2016
32.16770626,-110.9763476,12/15/2016
32.16771419,-110.9771706,12/15/2016
32.16684204,-110.9692944,12/15/2016
32.16684951,-110.9700742,12/15/2016
32.16684796,-110.9707446,12/15/2016
32.16696612,-110.9715378,12/15/2016
32.16694023,-110.9727421,12/15/2016
32.16695449,-110.9738154,12/15/2016
32.16694178,-110.9746099,12/15/2016
32.16693948,-110.9754923,12/15/2016
32.16681351,-110.9763441,12/15/2016
32.16596475,-110.9692845,12/15/2016
32.16597544,-110.9700404,12/15/2016
32.16597225,-110.9707698,12/15/2016
32.16595176,-110.9715329,12/15/2016
32.16596492,-110.9726647,12/15/2016
32.16594599,-110.9737973,12/15/2016
32.16595943,-110.9746293,12/15/2016
32.16595424,-110.9754745,12/15/2016
32.16607704,-110.9763356,12/15/2016
32.16522006,-110.9692718,12/15/2016
32.1651971,-110.9700435,12/15/2016
32.16519569,-110.9707554,12/15/2016
32.16520831,-110.9715272,12/15/2016
32.16505156,-110.9763309,12/15/2016
32.16505899,-110.9772387,12/15/2016
32.16429299,-110.9763167,12/15/2016
32.16344864,-110.9763342,12/15/2016
32.16344562,-110.973766,12/15/2016
32.225198,-111.0161597,12/15/2016
32.225073,-111.0162397,12/15/2016
32.224975,-111.0163397,12/15/2016
32.224871,-111.0163727,12/15/2016
32.224975,-111.0164367,12/15/2016
32.22519254,-111.0165884,12/15/2016
32.225087,-111.0167537,12/15/2016
32.22490077,-111.0203813,12/15/2016
32.22507178,-111.0203754,12/15/2016
32.225155,-111.0160707,12/15/2016
32.20386975,-110.8411664,12/15/2016
32.16215699,-110.9745277,12/15/2016
32.16134976,-110.9745216,12/15/2016
32.2067423,-111.011968,12/15/2016
32.22509197,-111.0202145,12/15/2016
32.19965362,-110.9966763,12/15/2016
32.19239307,-110.9993899,12/15/2016
32.19216149,-110.9994025,12/15/2016
32.1924136,-110.9989666,12/15/2016
32.20674442,-111.0204595,12/15/2016
32.20698065,-111.0201835,12/15/2016
32.20701667,-111.0119484,12/15/2016
32.20702727,-111.0116643,12/15/2016
32.20676433,-111.0116698,12/15/2016
32.20497462,-111.0119352,12/15/2016
32.2049701,-111.0116932,12/15/2016
32.19219077,-111.0118973,12/15/2016
32.19239175,-111.0118713,12/15/2016
32.19217996,-111.0115521,12/15/2016
32.19041913,-111.0116241,12/15/2016
32.20673645,-110.9479742,12/15/2016
32.20674307,-110.9477309,12/15/2016
32.23283918,-110.7899267,12/15/2016
32.2322892,-110.7899202,12/15/2016
32.23169647,-110.7899276,12/15/2016
32.20709685,-110.9501763,12/15/2016
32.23500093,-110.7899625,12/15/2016
32.20681617,-110.9498626,12/15/2016
32.20743206,-110.9500094,12/15/2016
32.20723991,-110.9503247,12/15/2016
32.2067427,-110.9501425,12/15/2016
32.20679754,-110.9503739,12/15/2016
32.20660551,-110.9489206,12/15/2016
32.20675843,-110.9496079,12/15/2016
32.16341365,-110.9715277,12/15/2016
32.16993857,-111.0049537,12/15/2016
32.16987758,-111.005005,12/15/2016
32.16964708,-111.0051986,12/15/2016
32.16943687,-111.0048831,12/15/2016
32.16975136,-111.0046702,12/15/2016
32.1567876,-110.9728048,12/16/2016
32.15702099,-110.9726957,12/16/2016
32.15739078,-110.9727887,12/16/2016
32.15589099,-110.9754317,12/16/2016
32.15243884,-110.9733566,12/16/2016
32.15239499,-110.9754817,12/16/2016
32.17827699,-110.9737167,12/16/2016
32.17892099,-110.9737167,12/16/2016
32.17958399,-110.9737197,12/16/2016
32.18027299,-110.9737187,12/16/2016
32.18090599,-110.9737097,12/16/2016
32.18206999,-110.9737207,12/16/2016
32.18266399,-110.9737227,12/16/2016
32.17830499,-110.9726667,12/16/2016
32.17895899,-110.9726597,12/16/2016
32.17956781,-110.9726652,12/16/2016
32.18025504,-110.9726626,12/16/2016
32.18089199,-110.9726687,12/16/2016
32.18214299,-110.9726677,12/16/2016
32.18270319,-110.9726689,12/16/2016
32.18332699,-110.9726637,12/16/2016
32.18382999,-110.9726627,12/16/2016
32.18439561,-110.9726534,12/16/2016
32.18441199,-110.9715707,12/16/2016
32.18381508,-110.9716045,12/16/2016
32.18328799,-110.9716067,12/16/2016
32.18268299,-110.9716137,12/16/2016
32.18211299,-110.9716127,12/16/2016
32.18089499,-110.9716057,12/16/2016
32.18024899,-110.9716087,12/16/2016
32.17964999,-110.9715887,12/16/2016
32.17963499,-110.9707027,12/16/2016
32.18025599,-110.9706797,12/16/2016
32.18089517,-110.9707212,12/16/2016
32.18092936,-110.9695782,12/16/2016
32.18029868,-110.9695716,12/16/2016
32.17969099,-110.9695787,12/16/2016
32.17900013,-110.9695718,12/16/2016
32.17839799,-110.9695757,12/16/2016
32.18149999,-110.9690607,12/16/2016
32.18151299,-110.9695697,12/16/2016
32.18150299,-110.9701577,12/16/2016
32.18151199,-110.9706077,12/16/2016
32.18149986,-110.9711323,12/16/2016
32.18150799,-110.9716057,12/16/2016
32.18149629,-110.9721409,12/16/2016
32.18151299,-110.9726537,12/16/2016
32.18150729,-110.9732052,12/16/2016
32.18152068,-110.9737057,12/16/2016
32.18149914,-110.9742901,12/16/2016
32.18152541,-110.974754,12/16/2016
32.18149363,-110.9753799,12/16/2016
32.1815223,-110.9758292,12/16/2016
32.18149384,-110.9764064,12/16/2016
32.18498499,-110.9726607,12/16/2016
32.1849774,-110.9716066,12/16/2016
32.15791699,-110.9731847,12/16/2016
32.15753799,-110.9731887,12/16/2016
32.15665786,-110.9731732,12/16/2016
32.15589027,-110.9731861,12/16/2016
32.17508599,-110.9707367,12/16/2016
32.17509199,-110.9715827,12/16/2016
32.17695499,-110.9695507,12/16/2016
32.17694714,-110.9706963,12/16/2016
32.17694887,-110.97159,12/16/2016
32.17680214,-110.9726384,12/16/2016
32.17679105,-110.973703,12/16/2016
32.17694799,-110.9749017,12/16/2016
32.17598999,-110.9760727,12/16/2016
32.17601476,-110.9749176,12/16/2016
32.17586533,-110.9738515,12/16/2016
32.17601937,-110.9726448,12/16/2016
32.17602344,-110.9715919,12/16/2016
32.17601299,-110.9706667,12/16/2016
32.17601685,-110.9697105,12/16/2016
32.17496332,-110.9697123,12/16/2016
32.17494962,-110.9726412,12/16/2016
32.17509599,-110.9737077,12/16/2016
32.17508098,-110.9749088,12/16/2016
32.17506199,-110.9760247,12/16/2016
32.17413597,-110.9760027,12/16/2016
32.17415299,-110.9749057,12/16/2016
32.17418021,-110.9736864,12/16/2016
32.17324499,-110.9695397,12/16/2016
32.17311499,-110.9706857,12/16/2016
32.17323199,-110.9738417,12/16/2016
32.17324399,-110.9800437,12/16/2016
32.17194699,-110.9808077,12/16/2016
32.17060207,-110.9796974,12/16/2016
32.17310555,-110.9715663,12/16/2016
32.17323699,-110.9726417,12/16/2016
32.16151814,-110.9731744,12/16/2016
32.23117845,-110.7899262,12/16/2016
32.23063941,-110.7899234,12/16/2016
32.23009484,-110.7899235,12/16/2016
32.22302958,-110.7899433,12/16/2016
32.22247889,-110.7899564,12/16/2016
32.21807101,-110.7899338,12/16/2016
32.2277014,-110.7896014,12/16/2016
32.23090087,-110.7895968,12/16/2016
32.23145162,-110.7895995,12/16/2016
32.23200159,-110.7895923,12/16/2016
32.2334505,-110.7899224,12/16/2016
32.2296236,-110.7899247,12/16/2016
32.22910246,-110.789931,12/16/2016
32.2285342,-110.7899281,12/16/2016
32.2279812,-110.7899279,12/16/2016
32.2274282,-110.7899326,12/16/2016
32.22688314,-110.7899302,12/16/2016
32.22632786,-110.7899309,12/16/2016
32.22577961,-110.7899331,12/16/2016
32.2252348,-110.7899338,12/16/2016
32.2246869,-110.7899327,12/16/2016
32.22410455,-110.7899362,12/16/2016
32.2235821,-110.7899365,12/16/2016
32.22193594,-110.7899761,12/16/2016
32.22137208,-110.7900069,12/16/2016
32.220284,-110.7899899,12/16/2016
32.21972989,-110.7899593,12/16/2016
32.21918775,-110.7899434,12/16/2016
32.21749928,-110.7899282,12/16/2016
32.21698446,-110.7899205,12/16/2016
32.21644148,-110.7899247,12/16/2016
32.21588335,-110.7899285,12/16/2016
32.21527888,-110.789926,12/16/2016
32.21367155,-110.7899215,12/16/2016
32.2130596,-110.7899147,12/16/2016
32.21258007,-110.7899137,12/16/2016
32.2226911,-110.7896088,12/16/2016
32.22331759,-110.789617,12/16/2016
32.22385031,-110.7896051,12/16/2016
32.22440443,-110.789604,12/16/2016
32.22501968,-110.7896075,12/16/2016
32.22549999,-110.7896114,12/16/2016
32.22605653,-110.7896013,12/16/2016
32.22659577,-110.7896025,12/16/2016
32.22707055,-110.7895995,12/16/2016
32.22990549,-110.7896011,12/16/2016
32.23034598,-110.7895959,12/16/2016
32.23256079,-110.7896031,12/16/2016
32.23310385,-110.7895941,12/16/2016
32.23364195,-110.7895984,12/16/2016
32.2342534,-110.7895679,12/16/2016
32.23476089,-110.7895726,12/16/2016
32.22879452,-110.7895972,12/16/2016
32.22934228,-110.7896008,12/16/2016
32.22907333,-110.9595584,12/16/2016
32.22906879,-110.9595906,12/16/2016
32.22906879,-110.9593707,12/16/2016
32.22905064,-110.9593438,12/16/2016
32.18020035,-110.9768704,12/17/2016
32.17842261,-110.9758079,12/17/2016
32.17903199,-110.9758117,12/17/2016
32.17963399,-110.9758117,12/17/2016
32.18026599,-110.9758147,12/17/2016
32.18088606,-110.9758145,12/17/2016
32.18213599,-110.9758227,12/17/2016
32.18272599,-110.9758257,12/17/2016
32.18328299,-110.9758237,12/17/2016
32.18388999,-110.9758237,12/17/2016
32.18442499,-110.9758287,12/17/2016
32.18439399,-110.9747547,12/17/2016
32.18378999,-110.9747537,12/17/2016
32.18320199,-110.9747497,12/17/2016
32.18263099,-110.9747497,12/17/2016
32.18207199,-110.9747457,12/17/2016
32.18091399,-110.9747567,12/17/2016
32.18027186,-110.974756,12/17/2016
32.17962899,-110.9747537,12/17/2016
32.17899899,-110.9747507,12/17/2016
32.17835499,-110.9747607,12/17/2016
32.18315234,-110.9737224,12/17/2016
32.18376199,-110.9737217,12/17/2016
32.18437699,-110.9737207,12/17/2016
32.18134146,-110.976875,12/17/2016
32.18079875,-110.9768735,12/17/2016
32.18496899,-110.9758017,12/17/2016
32.18500189,-110.9753717,12/17/2016
32.18497299,-110.9747467,12/17/2016
32.18499959,-110.9743257,12/17/2016
32.1849966,-110.9732464,12/17/2016
32.18496847,-110.9737252,12/17/2016
32.18500124,-110.9722642,12/17/2016
32.18499699,-110.9711697,12/17/2016
32.237207,-110.9927027,12/17/2016
32.235908,-110.9926857,12/17/2016
32.236558,-110.9926837,12/17/2016
32.20550701,-110.7899107,12/17/2016
32.20494001,-110.7899107,12/17/2016
32.20435801,-110.7899047,12/17/2016
32.20364837,-110.7898935,12/17/2016
32.20316819,-110.789952,12/17/2016
32.20270478,-110.7899561,12/17/2016
32.20212422,-110.789956,12/17/2016
32.20168801,-110.7898847,12/17/2016
32.20818401,-110.7899057,12/17/2016
32.20698701,-110.7899587,12/17/2016
32.20722601,-110.7895517,12/17/2016
32.20677701,-110.7895567,12/17/2016
32.18606199,-110.9726597,12/17/2016
32.18599599,-110.9721037,12/17/2016
32.18563199,-110.9716877,12/17/2016
32.18641099,-110.9726747,12/17/2016
32.17665799,-110.9796227,12/17/2016
32.17664148,-110.9787326,12/17/2016
32.17504588,-110.9787224,12/17/2016
32.17346464,-110.9787498,12/17/2016
32.17382199,-110.9796397,12/17/2016
32.17504699,-110.9796397,12/17/2016
32.17435426,-110.9808199,12/17/2016
32.17469299,-110.9817207,12/17/2016
32.17555699,-110.9817557,12/17/2016
32.17565399,-110.9808177,12/17/2016
32.17395356,-110.9817507,12/17/2016
32.17347044,-110.9806248,12/17/2016
32.17317392,-110.9817485,12/17/2016
32.17219599,-110.9817477,12/17/2016
32.17109213,-110.9817441,12/17/2016
32.16691283,-110.9817461,12/17/2016
32.16784906,-110.9795374,12/17/2016
32.1850133,-110.9797818,12/17/2016
32.18500299,-110.9820207,12/17/2016
32.18589999,-110.9818507,12/17/2016
32.18751499,-110.9817637,12/17/2016
32.18759499,-110.9797867,12/17/2016
32.18844899,-110.9797847,12/17/2016
32.18842899,-110.9807327,12/17/2016
32.18588399,-110.9774517,12/17/2016
32.18591599,-110.9743947,12/17/2016
32.18686899,-110.9731577,12/17/2016
32.18676699,-110.9761337,12/17/2016
32.18674899,-110.9774657,12/17/2016
32.1884642,-110.9761333,12/17/2016
32.17665399,-110.9817357,12/17/2016
32.17665004,-110.9808269,12/17/2016
32.18588699,-110.9797797,12/17/2016
32.18673799,-110.9797707,12/17/2016
32.18688199,-110.9818477,12/17/2016
32.18759899,-110.9774617,12/17/2016
32.18761999,-110.9761297,12/17/2016
32.18774699,-110.9738177,12/17/2016
32.17735461,-110.9812748,12/17/2016
32.2063223,-110.971638,12/17/2016
32.21477363,-110.7899244,12/17/2016
32.21422199,-110.7899181,12/17/2016
32.21209359,-110.7899073,12/17/2016
32.21147796,-110.7899125,12/17/2016
32.21093461,-110.7899133,12/17/2016
32.21038377,-110.7899129,12/17/2016
32.20972248,-110.7899166,12/17/2016
32.20927569,-110.789911,12/17/2016
32.20864855,-110.7899135,12/17/2016
32.20841793,-110.7895869,12/17/2016
32.20898962,-110.7895872,12/17/2016
32.20957788,-110.7895885,12/17/2016
32.210074,-110.789591,12/17/2016
32.21063619,-110.789591,12/17/2016
32.21119192,-110.7895885,12/17/2016
32.21174228,-110.7895885,12/17/2016
32.21229263,-110.7895885,12/17/2016
32.2128634,-110.7895834,12/17/2016
32.21335463,-110.7895859,12/17/2016
32.21394797,-110.7895999,12/17/2016
32.21449664,-110.7895923,12/17/2016
32.21507277,-110.7895948,12/17/2016
32.21560268,-110.7895999,12/17/2016
32.21614745,-110.7895954,12/17/2016
32.21670001,-110.7895974,12/17/2016
32.217808,-110.7896069,12/17/2016
32.21892113,-110.7895929,12/17/2016
32.21945644,-110.78958,12/17/2016
32.2037476,-110.9699322,12/17/2016
32.15127188,-110.9603836,12/20/2016
32.15129899,-110.9594917,12/20/2016
32.15212599,-110.9603817,12/20/2016
32.15213618,-110.95951,12/20/2016
32.15215005,-110.9588224,12/20/2016
32.15213999,-110.9582547,12/20/2016
32.17565891,-110.9629539,12/20/2016
32.1753018,-110.9629531,12/20/2016
32.17494295,-110.9629478,12/20/2016
32.174616,-110.9629475,12/20/2016
32.17612937,-110.9629548,12/20/2016
32.1742436,-110.9629426,12/20/2016
32.17372145,-110.9629404,12/20/2016
32.17341971,-110.9629422,12/20/2016
32.17307238,-110.9629359,12/20/2016
32.17281422,-110.9629281,12/20/2016
32.17247049,-110.9629282,12/20/2016
32.17204802,-110.9629277,12/20/2016
32.17170145,-110.962925,12/20/2016
32.1712751,-110.9629213,12/20/2016
32.17101443,-110.9629175,12/20/2016
32.17067154,-110.9629169,12/20/2016
32.17032467,-110.9629139,12/20/2016
32.16998347,-110.9629111,12/20/2016
32.16970941,-110.9629107,12/20/2016
32.16934609,-110.9629063,12/20/2016
32.16895521,-110.962892,12/20/2016
32.17053463,-110.9660186,12/20/2016
32.17053532,-110.9656917,12/20/2016
32.17053468,-110.9652528,12/20/2016
32.17053556,-110.9648427,12/20/2016
32.17053625,-110.9644355,12/20/2016
32.17053918,-110.9640515,12/20/2016
32.17054232,-110.9635844,12/20/2016
32.17054374,-110.9631881,12/20/2016
32.17038708,-110.9625886,12/20/2016
32.17039281,-110.96219,12/20/2016
32.1703892,-110.9617862,12/20/2016
32.190268,-110.8241157,12/20/2016
32.190736,-110.8241107,12/20/2016
32.19782501,-110.7898867,12/20/2016
32.1973138,-110.7899559,12/20/2016
32.20028901,-110.7895557,12/20/2016
32.19972652,-110.7895589,12/20/2016
32.19870301,-110.7895577,12/20/2016
32.19808522,-110.7895568,12/20/2016
32.19757895,-110.7895101,12/20/2016
32.1971079,-110.789555,12/20/2016
32.196581,-110.7895617,12/20/2016
32.19606216,-110.7895661,12/20/2016
32.19555177,-110.7895678,12/20/2016
32.1950525,-110.7895697,12/20/2016
32.19458079,-110.789569,12/20/2016
32.19399093,-110.7895721,12/20/2016
32.19356732,-110.7895764,12/20/2016
32.193079,-110.7895737,12/20/2016
32.192484,-110.7895507,12/20/2016
32.20119701,-110.7898887,12/20/2016
32.20053501,-110.7898937,12/20/2016
32.2000294,-110.7898891,12/20/2016
32.19943601,-110.7898817,12/20/2016
32.1984032,-110.7898847,12/20/2016
32.19686845,-110.7899591,12/20/2016
32.196368,-110.7899607,12/20/2016
32.19576827,-110.7899649,12/20/2016
32.19529755,-110.7898946,12/20/2016
32.194841,-110.7899637,12/20/2016
32.19382189,-110.7899009,12/20/2016
32.193316,-110.7899067,12/20/2016
32.1928389,-110.7899,12/20/2016
32.16215399,-110.9764767,12/20/2016
32.17684699,-110.9617777,12/20/2016
32.1769634,-110.9642728,12/20/2016
32.17696799,-110.9657627,12/20/2016
32.17682461,-110.9671414,12/20/2016
32.17603299,-110.9671467,12/20/2016
32.17604099,-110.9657607,12/20/2016
32.17603699,-110.9642577,12/20/2016
32.17592499,-110.9617797,12/20/2016
32.17500635,-110.9617728,12/20/2016
32.1749844,-110.9642663,12/20/2016
32.17497599,-110.9657387,12/20/2016
32.17510799,-110.9671427,12/20/2016
32.17418399,-110.9671387,12/20/2016
32.17417899,-110.9657497,12/20/2016
32.17418399,-110.9642577,12/20/2016
32.17406899,-110.9617667,12/20/2016
32.17325399,-110.9617637,12/20/2016
32.17326599,-110.9642557,12/20/2016
32.17326099,-110.9657417,12/20/2016
32.17325099,-110.9672857,12/20/2016
32.17231199,-110.9672827,12/20/2016
32.17218899,-110.9657287,12/20/2016
32.17218899,-110.9644027,12/20/2016
32.17232771,-110.9617535,12/20/2016
32.17130699,-110.9617437,12/20/2016
32.17142806,-110.9643995,12/20/2016
32.17127649,-110.9658927,12/20/2016
32.17129599,-110.9670677,12/20/2016
32.16952299,-110.9642277,12/20/2016
32.16964899,-110.9670507,12/20/2016
32.16880399,-110.9670497,12/20/2016
32.16879266,-110.9657206,12/20/2016
32.16880599,-110.9642167,12/20/2016
32.15136299,-110.9584257,12/20/2016
32.15216576,-110.9572033,12/20/2016
32.15252999,-110.9587267,12/20/2016
32.15220699,-110.9562927,12/20/2016
32.15129199,-110.9571977,12/20/2016
32.20193663,-110.7895574,12/20/2016
32.17745007,-110.9629691,12/20/2016
32.17705682,-110.962963,12/20/2016
32.17678767,-110.9629596,12/20/2016
32.1764723,-110.9629547,12/20/2016
32.20149401,-110.7895487,12/20/2016
32.20691286,-110.9479537,12/20/2016
32.19979423,-110.9493228,12/20/2016
32.18038911,-110.9442587,12/20/2016
32.1925651,-110.946978,12/20/2016
32.20701793,-110.9493563,12/20/2016
32.20714095,-110.9488635,12/20/2016
32.20703804,-110.9491159,12/20/2016
32.14735907,-111.0068321,12/20/2016
32.14701405,-111.0068341,12/20/2016
32.14668441,-111.0068327,12/20/2016
32.14456409,-111.0068426,12/20/2016
32.14421078,-111.0068477,12/20/2016
32.14827116,-111.0065202,12/20/2016
32.14851746,-111.0068866,12/20/2016
32.14765875,-111.0068467,12/20/2016
32.14633254,-111.0068285,12/20/2016
32.1459894,-111.0068356,12/20/2016
32.14554489,-111.0068484,12/20/2016
32.14525089,-111.00685,12/20/2016
32.14493293,-111.0068559,12/20/2016
32.14388607,-111.006845,12/20/2016
32.21707701,-110.9807734,12/20/2016
32.21723213,-110.9807736,12/20/2016
32.21724358,-110.9807691,12/20/2016
32.21723821,-110.9809548,12/20/2016
32.21724698,-110.9809548,12/20/2016
32.21726931,-110.9811432,12/20/2016
32.21744805,-110.9817577,12/20/2016
32.15853102,-110.9523789,12/21/2016
32.15930899,-110.9529757,12/21/2016
32.15126699,-110.9563147,12/21/2016
32.15922489,-110.9543179,12/21/2016
32.15885299,-110.9536567,12/21/2016
32.15851799,-110.9530497,12/21/2016
32.15824699,-110.9525477,12/21/2016
32.15912799,-110.9523727,12/21/2016
32.15971689,-110.953416,12/21/2016
32.15971349,-110.9526382,12/21/2016
32.1597126,-110.952059,12/21/2016
32.16024899,-110.9539777,12/21/2016
32.15985358,-110.9539856,12/21/2016
32.16078999,-110.9539777,12/21/2016
32.16122699,-110.9539797,12/21/2016
32.16033999,-110.9536507,12/21/2016
32.16034199,-110.9529017,12/21/2016
32.16087099,-110.9526297,12/21/2016
32.16114499,-110.9533067,12/21/2016
32.22083401,-110.8292817,12/21/2016
32.22083401,-110.8296767,12/21/2016
32.22082501,-110.8299747,12/21/2016
32.22083401,-110.8288587,12/21/2016
32.187614,-110.9322147,12/21/2016
32.18729737,-110.9320442,12/21/2016
32.192281,-110.9328787,12/21/2016
32.19232612,-110.9325702,12/21/2016
32.19203657,-110.932566,12/21/2016
32.19172261,-110.9325741,12/21/2016
32.19140733,-110.9326247,12/21/2016
32.19106455,-110.9326338,12/21/2016
32.19077412,-110.9326421,12/21/2016
32.19047495,-110.932629,12/21/2016
32.19019388,-110.9326237,12/21/2016
32.189923,-110.9326277,12/21/2016
32.18965,-110.9326247,12/21/2016
32.18941142,-110.9326207,12/21/2016
32.18904988,-110.9326151,12/21/2016
32.18877271,-110.9325908,12/21/2016
32.18838288,-110.9325148,12/21/2016
32.18809779,-110.9324335,12/21/2016
32.18787001,-110.9323448,12/21/2016
32.18702886,-110.9318552,12/21/2016
32.18657046,-110.9314377,12/21/2016
32.190875,-110.9325207,12/21/2016
32.190872,-110.9321127,12/21/2016
32.190874,-110.9317327,12/21/2016
32.19093627,-110.9313523,12/21/2016
32.191088,-110.9311677,12/21/2016
32.19135863,-110.9309167,12/21/2016
32.18928,-110.9325157,12/21/2016
32.189276,-110.9319847,12/21/2016
32.18928358,-110.9315498,12/21/2016
32.18927986,-110.9310653,12/21/2016
32.18920667,-110.9268303,12/21/2016
32.18920196,-110.9271694,12/21/2016
32.18920305,-110.9276348,12/21/2016
32.1892379,-110.9280869,12/21/2016
32.189375,-110.9286347,12/21/2016
32.189535,-110.9290867,12/21/2016
32.18980912,-110.9298458,12/21/2016
32.1899431,-110.9303004,12/21/2016
32.190029,-110.9307507,12/21/2016
32.190063,-110.9312107,12/21/2016
32.190091,-110.9317057,12/21/2016
32.19007772,-110.9321421,12/21/2016
32.19007801,-110.9325789,12/21/2016
32.19433156,-110.9336129,12/21/2016
32.19423078,-110.9337954,12/21/2016
32.19405481,-110.934036,12/21/2016
32.193848,-110.9343347,12/21/2016
32.192613,-110.9328747,12/21/2016
32.19300988,-110.9329155,12/21/2016
32.193292,-110.9330527,12/21/2016
32.193622,-110.9333117,12/21/2016
32.193911,-110.9334317,12/21/2016
32.194222,-110.9334767,12/21/2016
32.193633,-110.9346377,12/21/2016
32.19341352,-110.9349523,12/21/2016
32.19259429,-110.9357469,12/21/2016
32.16867476,-110.9627441,12/21/2016
32.170528,-110.9675626,12/21/2016
32.17052879,-110.9672038,12/21/2016
32.17051911,-110.9668012,12/21/2016
32.17053207,-110.9663484,12/21/2016
32.189677,-110.8240777,12/21/2016
32.189095,-110.8240777,12/21/2016
32.188204,-110.8240667,12/21/2016
32.187665,-110.8240907,12/21/2016
32.186684,-110.8240637,12/21/2016
32.186289,-110.8241037,12/21/2016
32.185377,-110.8241037,12/21/2016
32.184302,-110.8240057,12/21/2016
32.183567,-110.8240117,12/21/2016
32.182144,-110.8240507,12/21/2016
32.18143,-110.8240527,12/21/2016
32.180764,-110.8240607,12/21/2016
32.180048,-110.8240187,12/21/2016
32.179335,-110.8240267,12/21/2016
32.178494,-110.8240597,12/21/2016
32.177907,-110.8240347,12/21/2016
32.22118341,-110.8263046,12/21/2016
32.22117722,-110.825463,12/21/2016
32.22118003,-110.8250401,12/21/2016
32.22119614,-110.8245701,12/21/2016
32.22084101,-110.8402547,12/21/2016
32.22084101,-110.8398357,12/21/2016
32.22084701,-110.8393797,12/21/2016
32.22084601,-110.8389147,12/21/2016
32.22084101,-110.8384787,12/21/2016
32.22084801,-110.8380047,12/21/2016
32.22083801,-110.8375017,12/21/2016
32.22084001,-110.8370347,12/21/2016
32.22084701,-110.8365527,12/21/2016
32.22082601,-110.8360987,12/21/2016
32.22082901,-110.8356347,12/21/2016
32.22082401,-110.8351977,12/21/2016
32.22081933,-110.8347635,12/21/2016
32.22082679,-110.8342294,12/21/2016
32.22082331,-110.833697,12/21/2016
32.22081616,-110.8317233,12/21/2016
32.22081475,-110.8313121,12/21/2016
32.22081284,-110.8308165,12/21/2016
32.22080501,-110.8303747,12/21/2016
32.22080791,-110.8284907,12/21/2016
32.22080697,-110.8280457,12/21/2016
32.22080699,-110.8275679,12/21/2016
32.22080861,-110.8270638,12/21/2016
32.22080518,-110.8266326,12/21/2016
32.22080191,-110.8261894,12/21/2016
32.22080405,-110.8257247,12/21/2016
32.22080193,-110.8248662,12/21/2016
32.22080433,-110.824459,12/21/2016
32.20575697,-110.7895795,12/21/2016
32.20521879,-110.7895805,12/21/2016
32.20464629,-110.7895733,12/21/2016
32.20402601,-110.7895757,12/21/2016
32.20097901,-110.7895577,12/21/2016
32.176105,-110.8240527,12/21/2016
32.176799,-110.8240377,12/21/2016
32.175062,-110.8240837,12/21/2016
32.174067,-110.8240807,12/21/2016
32.17341,-110.8240857,12/21/2016
32.17065243,-110.961578,12/21/2016
32.16954599,-110.9617167,12/21/2016
32.169643,-110.9657225,12/21/2016
32.16882087,-110.9617747,12/21/2016
32.18591637,-110.9761021,12/21/2016
32.20516594,-110.9767505,12/21/2016
32.20456253,-110.9769562,12/21/2016
32.20585854,-110.9765339,12/21/2016
32.15960701,-110.9543932,12/21/2016
32.192021,-110.9328757,12/21/2016
32.19178298,-110.9328769,12/21/2016
32.19318382,-110.9352839,12/21/2016
32.19299208,-110.9355598,12/21/2016
32.19284397,-110.9357113,12/21/2016
32.20341801,-110.7895607,12/21/2016
32.182856,-110.8240177,12/21/2016
32.20295701,-110.7895637,12/21/2016
32.20244593,-110.7895594,12/21/2016
32.1885955,-110.9736341,12/21/2016
32.18859174,-110.9739602,12/21/2016
32.22118106,-110.826752,12/21/2016
32.22082368,-110.8333006,12/21/2016
32.22080319,-110.8252861,12/21/2016
32.16243346,-110.9556156,12/21/2016
32.21726133,-110.9811508,12/21/2016
32.21730886,-110.9813214,12/21/2016
32.21755135,-110.9820692,12/21/2016
32.172751,-110.8240867,12/22/2016
32.206303,-110.8404257,12/22/2016
32.206321,-110.8398707,12/22/2016
32.206322,-110.8393187,12/22/2016
32.206698,-110.8389917,12/22/2016
32.206333,-110.8387307,12/22/2016
32.206645,-110.8383837,12/22/2016
32.206333,-110.8380797,12/22/2016
32.206645,-110.8377357,12/22/2016
32.206331,-110.8374227,12/22/2016
32.206639,-110.8370487,12/22/2016
32.206337,-110.8368307,12/22/2016
32.206648,-110.8363947,12/22/2016
32.206337,-110.8361597,12/22/2016
32.206649,-110.8358457,12/22/2016
32.206329,-110.8355917,12/22/2016
32.206638,-110.8352117,12/22/2016
